model,path,slice_idx,dice
SAM-vit_h,spleen_62.nii.gz,43,nan
SAM-vit_h,spleen_62.nii.gz,44,nan
SAM-vit_h,spleen_62.nii.gz,45,nan
SAM-vit_h,spleen_62.nii.gz,46,nan
SAM-vit_h,spleen_62.nii.gz,47,nan
SAM-vit_h,spleen_62.nii.gz,48,nan
SAM-vit_h,spleen_62.nii.gz,49,nan
SAM-vit_h,spleen_62.nii.gz,50,nan
SAM-vit_h,spleen_62.nii.gz,51,nan
SAM-vit_h,spleen_62.nii.gz,52,nan
SAM-vit_h,spleen_62.nii.gz,53,nan
SAM-vit_h,spleen_62.nii.gz,54,nan
SAM-vit_h,spleen_62.nii.gz,55,nan
SAM-vit_h,spleen_62.nii.gz,56,0.6104885701479157
SAM-vit_h,spleen_62.nii.gz,57,0.8669976482884766
SAM-vit_h,spleen_62.nii.gz,58,0.8847858197932054
SAM-vit_h,spleen_62.nii.gz,59,0.9125498619208346
SAM-vit_h,spleen_62.nii.gz,60,0.9338185739317968
SAM-vit_h,spleen_62.nii.gz,61,0.883015398758906
SAM-vit_h,spleen_62.nii.gz,62,0.8563921172309247
SAM-vit_h,spleen_62.nii.gz,63,0.8242312987608995
SAM-vit_h,spleen_62.nii.gz,64,0.7443458980044346
SAM-vit_h,spleen_62.nii.gz,65,0.7658075103774495
SAM-vit_h,spleen_62.nii.gz,66,0.8773425880019832
SAM-vit_h,spleen_62.nii.gz,67,0.8945945945945946
SAM-vit_h,spleen_62.nii.gz,68,0.8933514477371147
SAM-vit_h,spleen_62.nii.gz,69,0.8966371832671025
SAM-vit_h,spleen_62.nii.gz,70,0.6165750606442104
SAM-vit_h,spleen_62.nii.gz,71,0.6120759881390726
SAM-vit_h,spleen_62.nii.gz,72,0.8462865150371888
SAM-vit_h,spleen_62.nii.gz,73,0.7824173136883291
SAM-vit_h,spleen_62.nii.gz,74,0.6660253089617405
SAM-vit_h,spleen_62.nii.gz,75,0.5444239063462724
SAM-vit_h,spleen_62.nii.gz,76,0.6653061224489796
SAM-vit_h,spleen_62.nii.gz,77,nan
SAM-vit_h,spleen_62.nii.gz,78,nan
SAM-vit_h,spleen_62.nii.gz,79,nan
SAM-vit_h,spleen_63.nii.gz,0,nan
SAM-vit_h,spleen_63.nii.gz,1,nan
SAM-vit_h,spleen_63.nii.gz,2,nan
SAM-vit_h,spleen_63.nii.gz,3,nan
SAM-vit_h,spleen_63.nii.gz,4,nan
SAM-vit_h,spleen_63.nii.gz,5,nan
SAM-vit_h,spleen_63.nii.gz,6,nan
SAM-vit_h,spleen_63.nii.gz,7,nan
SAM-vit_h,spleen_63.nii.gz,8,nan
SAM-vit_h,spleen_63.nii.gz,9,nan
SAM-vit_h,spleen_63.nii.gz,10,nan
SAM-vit_h,spleen_63.nii.gz,11,nan
SAM-vit_h,spleen_63.nii.gz,12,nan
SAM-vit_h,spleen_63.nii.gz,13,nan
SAM-vit_h,spleen_63.nii.gz,14,nan
SAM-vit_h,spleen_63.nii.gz,15,nan
SAM-vit_h,spleen_63.nii.gz,16,nan
SAM-vit_h,spleen_63.nii.gz,17,nan
SAM-vit_h,spleen_63.nii.gz,18,nan
SAM-vit_h,spleen_63.nii.gz,19,nan
SAM-vit_h,spleen_63.nii.gz,20,nan
SAM-vit_h,spleen_63.nii.gz,21,nan
SAM-vit_h,spleen_63.nii.gz,22,0.449182658137882
SAM-vit_h,spleen_63.nii.gz,23,0.8255613126079447
SAM-vit_h,spleen_63.nii.gz,24,0.892770105605199
SAM-vit_h,spleen_63.nii.gz,25,0.9363606231355651
SAM-vit_h,spleen_63.nii.gz,26,0.8863266073442787
SAM-vit_h,spleen_63.nii.gz,27,0.9082190253150441
SAM-vit_h,spleen_63.nii.gz,28,0.9258720930232558
SAM-vit_h,spleen_63.nii.gz,29,0.9281631097560976
SAM-vit_h,spleen_63.nii.gz,30,0.9
SAM-vit_h,spleen_63.nii.gz,31,0.9319460067491564
SAM-vit_h,spleen_63.nii.gz,32,0.811829944547135
SAM-vit_h,spleen_63.nii.gz,33,0.9552643470402169
SAM-vit_h,spleen_63.nii.gz,34,0.961009422722842
SAM-vit_h,spleen_63.nii.gz,35,0.9531905849848573
SAM-vit_h,spleen_63.nii.gz,36,0.9228083170202634
SAM-vit_h,spleen_63.nii.gz,37,0.9330934834329484
SAM-vit_h,spleen_63.nii.gz,38,0.944368534062073
SAM-vit_h,spleen_63.nii.gz,39,0.9332683877252801
SAM-vit_h,spleen_63.nii.gz,40,0.9313702936891343
SAM-vit_h,spleen_63.nii.gz,41,0.9260545044263149
SAM-vit_h,spleen_63.nii.gz,42,0.8866099071207431
SAM-vit_h,spleen_63.nii.gz,43,0.8604982987597409
SAM-vit_h,spleen_63.nii.gz,44,0.8313806910870533
SAM-vit_h,spleen_63.nii.gz,45,0.751327245699724
SAM-vit_h,spleen_63.nii.gz,46,0.5904879555281037
SAM-vit_h,spleen_63.nii.gz,47,nan
SAM-vit_h,spleen_63.nii.gz,48,nan
SAM-vit_h,spleen_63.nii.gz,49,nan
SAM-vit_h,spleen_63.nii.gz,50,nan
SAM-vit_h,spleen_63.nii.gz,51,nan
SAM-vit_h,spleen_63.nii.gz,52,nan
SAM-vit_h,spleen_63.nii.gz,53,nan
SAM-vit_h,spleen_63.nii.gz,54,nan
SAM-vit_h,spleen_63.nii.gz,55,nan
SAM-vit_h,spleen_63.nii.gz,56,nan
SAM-vit_h,spleen_63.nii.gz,57,nan
SAM-vit_h,spleen_63.nii.gz,58,nan
SAM-vit_h,spleen_63.nii.gz,59,nan
SAM-vit_h,spleen_8.nii.gz,0,nan
SAM-vit_h,spleen_8.nii.gz,1,nan
SAM-vit_h,spleen_8.nii.gz,2,nan
SAM-vit_h,spleen_8.nii.gz,3,nan
SAM-vit_h,spleen_8.nii.gz,4,nan
SAM-vit_h,spleen_8.nii.gz,5,nan
SAM-vit_h,spleen_8.nii.gz,6,nan
SAM-vit_h,spleen_8.nii.gz,7,nan
SAM-vit_h,spleen_8.nii.gz,8,0.5800261665939817
SAM-vit_h,spleen_8.nii.gz,9,0.8961257720381808
SAM-vit_h,spleen_8.nii.gz,10,0.8950026581605529
SAM-vit_h,spleen_8.nii.gz,11,0.9263894781501909
SAM-vit_h,spleen_8.nii.gz,12,0.9495064540622628
SAM-vit_h,spleen_8.nii.gz,13,0.9248692344270091
SAM-vit_h,spleen_8.nii.gz,14,0.9474627688913403
SAM-vit_h,spleen_8.nii.gz,15,0.9548852459016394
SAM-vit_h,spleen_8.nii.gz,16,0.9532938754503345
SAM-vit_h,spleen_8.nii.gz,17,0.9542599899961096
SAM-vit_h,spleen_8.nii.gz,18,0.9560823940924991
SAM-vit_h,spleen_8.nii.gz,19,0.939453453790472
SAM-vit_h,spleen_8.nii.gz,20,0.9627752639517345
SAM-vit_h,spleen_8.nii.gz,21,0.9513480392156862
SAM-vit_h,spleen_8.nii.gz,22,0.9132611037191916
SAM-vit_h,spleen_8.nii.gz,23,0.9425085835342245
SAM-vit_h,spleen_8.nii.gz,24,0.9151166723030099
SAM-vit_h,spleen_8.nii.gz,25,0.8252403846153846
SAM-vit_h,spleen_8.nii.gz,26,0.6834230999401556
SAM-vit_h,spleen_8.nii.gz,27,nan
SAM-vit_h,spleen_8.nii.gz,28,nan
SAM-vit_h,spleen_8.nii.gz,29,nan
SAM-vit_h,spleen_8.nii.gz,30,nan
SAM-vit_h,spleen_9.nii.gz,0,nan
SAM-vit_h,spleen_9.nii.gz,1,nan
SAM-vit_h,spleen_9.nii.gz,2,nan
SAM-vit_h,spleen_9.nii.gz,3,nan
SAM-vit_h,spleen_9.nii.gz,4,nan
SAM-vit_h,spleen_9.nii.gz,5,nan
SAM-vit_h,spleen_9.nii.gz,6,nan
SAM-vit_h,spleen_9.nii.gz,7,nan
SAM-vit_h,spleen_9.nii.gz,8,nan
SAM-vit_h,spleen_9.nii.gz,9,nan
SAM-vit_h,spleen_9.nii.gz,10,0.3354564755838641
SAM-vit_h,spleen_9.nii.gz,11,0.7828418230563002
SAM-vit_h,spleen_9.nii.gz,12,0.8580367618302699
SAM-vit_h,spleen_9.nii.gz,13,0.8619329388560157
SAM-vit_h,spleen_9.nii.gz,14,0.9153407974857591
SAM-vit_h,spleen_9.nii.gz,15,0.9360967184801382
SAM-vit_h,spleen_9.nii.gz,16,0.9392801251956181
SAM-vit_h,spleen_9.nii.gz,17,0.939251040221914
SAM-vit_h,spleen_9.nii.gz,18,0.9476597886260695
SAM-vit_h,spleen_9.nii.gz,19,0.9386991109031352
SAM-vit_h,spleen_9.nii.gz,20,0.9507757562227928
SAM-vit_h,spleen_9.nii.gz,21,0.9575732304805588
SAM-vit_h,spleen_9.nii.gz,22,0.9638914873713751
SAM-vit_h,spleen_9.nii.gz,23,0.9586903045211638
SAM-vit_h,spleen_9.nii.gz,24,0.9558295614172
SAM-vit_h,spleen_9.nii.gz,25,0.962940690069909
SAM-vit_h,spleen_9.nii.gz,26,0.9593186829898867
SAM-vit_h,spleen_9.nii.gz,27,0.9574134961640833
SAM-vit_h,spleen_9.nii.gz,28,0.9290791599353796
SAM-vit_h,spleen_9.nii.gz,29,0.9291699744200406
SAM-vit_h,spleen_9.nii.gz,30,0.9323716747845635
SAM-vit_h,spleen_9.nii.gz,31,0.8656523743660673
SAM-vit_h,spleen_9.nii.gz,32,0.8404895249948143
SAM-vit_h,spleen_9.nii.gz,33,0.7512835820895523
SAM-vit_h,spleen_9.nii.gz,34,0.6624569460390356
SAM-vit_h,spleen_9.nii.gz,35,nan
SAM-vit_h,spleen_9.nii.gz,36,nan
SAM-vit_h,spleen_9.nii.gz,37,nan
SAM-vit_h,spleen_9.nii.gz,38,nan
SAM-vit_h,spleen_9.nii.gz,39,nan
SAM-vit_h,spleen_9.nii.gz,40,nan
MedSAM-vit_b,spleen_10.nii.gz,0,nan
MedSAM-vit_b,spleen_10.nii.gz,1,nan
MedSAM-vit_b,spleen_10.nii.gz,2,nan
MedSAM-vit_b,spleen_10.nii.gz,3,nan
MedSAM-vit_b,spleen_10.nii.gz,4,nan
MedSAM-vit_b,spleen_10.nii.gz,5,nan
MedSAM-vit_b,spleen_10.nii.gz,6,nan
MedSAM-vit_b,spleen_10.nii.gz,7,nan
MedSAM-vit_b,spleen_10.nii.gz,8,nan
MedSAM-vit_b,spleen_10.nii.gz,9,nan
MedSAM-vit_b,spleen_10.nii.gz,10,nan
MedSAM-vit_b,spleen_10.nii.gz,11,nan
MedSAM-vit_b,spleen_10.nii.gz,12,nan
MedSAM-vit_b,spleen_10.nii.gz,13,nan
MedSAM-vit_b,spleen_10.nii.gz,14,nan
MedSAM-vit_b,spleen_10.nii.gz,15,nan
MedSAM-vit_b,spleen_10.nii.gz,16,nan
MedSAM-vit_b,spleen_10.nii.gz,17,nan
MedSAM-vit_b,spleen_10.nii.gz,18,nan
MedSAM-vit_b,spleen_10.nii.gz,19,nan
MedSAM-vit_b,spleen_10.nii.gz,20,nan
MedSAM-vit_b,spleen_10.nii.gz,21,nan
MedSAM-vit_b,spleen_10.nii.gz,22,nan
MedSAM-vit_b,spleen_10.nii.gz,23,0.6857142857142857
MedSAM-vit_b,spleen_10.nii.gz,24,0.8329827513672696
MedSAM-vit_b,spleen_10.nii.gz,25,0.8156458459672529
MedSAM-vit_b,spleen_10.nii.gz,26,0.8013742752845179
MedSAM-vit_b,spleen_10.nii.gz,27,0.6728858735158711
MedSAM-vit_b,spleen_10.nii.gz,28,0.4861481395618407
MedSAM-vit_b,spleen_10.nii.gz,29,0.6070678127984718
MedSAM-vit_b,spleen_10.nii.gz,30,0.47251990954675055
MedSAM-vit_b,spleen_10.nii.gz,31,0.9667392595525639
MedSAM-vit_b,spleen_10.nii.gz,32,0.9704989154013015
MedSAM-vit_b,spleen_10.nii.gz,33,0.9721702525724977
MedSAM-vit_b,spleen_10.nii.gz,34,0.9601263324121595
MedSAM-vit_b,spleen_10.nii.gz,35,0.9671799657800592
MedSAM-vit_b,spleen_10.nii.gz,36,0.9584607085056644
MedSAM-vit_b,spleen_10.nii.gz,37,0.950999780268073
MedSAM-vit_b,spleen_10.nii.gz,38,0.8212344099776143
MedSAM-vit_b,spleen_10.nii.gz,39,0.8597422289613343
MedSAM-vit_b,spleen_10.nii.gz,40,nan
MedSAM-vit_b,spleen_10.nii.gz,41,nan
MedSAM-vit_b,spleen_10.nii.gz,42,nan
MedSAM-vit_b,spleen_10.nii.gz,43,nan
MedSAM-vit_b,spleen_10.nii.gz,44,nan
MedSAM-vit_b,spleen_10.nii.gz,45,nan
MedSAM-vit_b,spleen_10.nii.gz,46,nan
MedSAM-vit_b,spleen_10.nii.gz,47,nan
MedSAM-vit_b,spleen_10.nii.gz,48,nan
MedSAM-vit_b,spleen_10.nii.gz,49,nan
MedSAM-vit_b,spleen_10.nii.gz,50,nan
MedSAM-vit_b,spleen_10.nii.gz,51,nan
MedSAM-vit_b,spleen_10.nii.gz,52,nan
MedSAM-vit_b,spleen_10.nii.gz,53,nan
MedSAM-vit_b,spleen_10.nii.gz,54,nan
MedSAM-vit_b,spleen_12.nii.gz,0,nan
MedSAM-vit_b,spleen_12.nii.gz,1,nan
MedSAM-vit_b,spleen_12.nii.gz,2,nan
MedSAM-vit_b,spleen_12.nii.gz,3,nan
MedSAM-vit_b,spleen_12.nii.gz,4,nan
MedSAM-vit_b,spleen_12.nii.gz,5,nan
MedSAM-vit_b,spleen_12.nii.gz,6,nan
MedSAM-vit_b,spleen_12.nii.gz,7,nan
MedSAM-vit_b,spleen_12.nii.gz,8,nan
MedSAM-vit_b,spleen_12.nii.gz,9,nan
MedSAM-vit_b,spleen_12.nii.gz,10,nan
MedSAM-vit_b,spleen_12.nii.gz,11,nan
MedSAM-vit_b,spleen_12.nii.gz,12,nan
MedSAM-vit_b,spleen_12.nii.gz,13,nan
MedSAM-vit_b,spleen_12.nii.gz,14,nan
MedSAM-vit_b,spleen_12.nii.gz,15,nan
MedSAM-vit_b,spleen_12.nii.gz,16,nan
MedSAM-vit_b,spleen_12.nii.gz,17,nan
MedSAM-vit_b,spleen_12.nii.gz,18,nan
MedSAM-vit_b,spleen_12.nii.gz,19,nan
MedSAM-vit_b,spleen_12.nii.gz,20,nan
MedSAM-vit_b,spleen_12.nii.gz,21,nan
MedSAM-vit_b,spleen_12.nii.gz,22,nan
MedSAM-vit_b,spleen_12.nii.gz,23,nan
MedSAM-vit_b,spleen_12.nii.gz,24,nan
MedSAM-vit_b,spleen_12.nii.gz,25,nan
MedSAM-vit_b,spleen_12.nii.gz,26,nan
MedSAM-vit_b,spleen_12.nii.gz,27,nan
MedSAM-vit_b,spleen_12.nii.gz,28,nan
MedSAM-vit_b,spleen_12.nii.gz,29,nan
MedSAM-vit_b,spleen_12.nii.gz,30,nan
MedSAM-vit_b,spleen_12.nii.gz,31,nan
MedSAM-vit_b,spleen_12.nii.gz,32,nan
MedSAM-vit_b,spleen_12.nii.gz,33,nan
MedSAM-vit_b,spleen_12.nii.gz,34,nan
MedSAM-vit_b,spleen_12.nii.gz,35,nan
MedSAM-vit_b,spleen_12.nii.gz,36,nan
MedSAM-vit_b,spleen_12.nii.gz,37,nan
MedSAM-vit_b,spleen_12.nii.gz,38,nan
MedSAM-vit_b,spleen_12.nii.gz,39,nan
MedSAM-vit_b,spleen_12.nii.gz,40,nan
MedSAM-vit_b,spleen_12.nii.gz,41,nan
MedSAM-vit_b,spleen_12.nii.gz,42,nan
MedSAM-vit_b,spleen_12.nii.gz,43,nan
MedSAM-vit_b,spleen_12.nii.gz,44,nan
MedSAM-vit_b,spleen_12.nii.gz,45,nan
MedSAM-vit_b,spleen_12.nii.gz,46,nan
MedSAM-vit_b,spleen_12.nii.gz,47,nan
MedSAM-vit_b,spleen_12.nii.gz,48,nan
MedSAM-vit_b,spleen_12.nii.gz,49,nan
MedSAM-vit_b,spleen_12.nii.gz,50,nan
MedSAM-vit_b,spleen_12.nii.gz,51,nan
MedSAM-vit_b,spleen_12.nii.gz,52,nan
MedSAM-vit_b,spleen_12.nii.gz,53,nan
MedSAM-vit_b,spleen_12.nii.gz,54,nan
MedSAM-vit_b,spleen_12.nii.gz,55,nan
MedSAM-vit_b,spleen_12.nii.gz,56,nan
MedSAM-vit_b,spleen_12.nii.gz,57,nan
MedSAM-vit_b,spleen_12.nii.gz,58,nan
MedSAM-vit_b,spleen_12.nii.gz,59,nan
MedSAM-vit_b,spleen_12.nii.gz,60,nan
MedSAM-vit_b,spleen_12.nii.gz,61,nan
MedSAM-vit_b,spleen_12.nii.gz,62,0.684863523573201
MedSAM-vit_b,spleen_12.nii.gz,63,0.7259713701431493
MedSAM-vit_b,spleen_12.nii.gz,64,0.757537688442211
MedSAM-vit_b,spleen_12.nii.gz,65,0.8001850138760407
MedSAM-vit_b,spleen_12.nii.gz,66,0.8477457501847746
MedSAM-vit_b,spleen_12.nii.gz,67,0.8182941903584673
MedSAM-vit_b,spleen_12.nii.gz,68,0.8556328233657858
MedSAM-vit_b,spleen_12.nii.gz,69,0.8581383773021404
MedSAM-vit_b,spleen_12.nii.gz,70,0.9023420238621299
MedSAM-vit_b,spleen_12.nii.gz,71,0.9184940008274721
MedSAM-vit_b,spleen_12.nii.gz,72,0.9270892823148676
MedSAM-vit_b,spleen_12.nii.gz,73,0.9277837068658841
MedSAM-vit_b,spleen_12.nii.gz,74,0.9283142389525368
MedSAM-vit_b,spleen_12.nii.gz,75,0.9369558691083759
MedSAM-vit_b,spleen_12.nii.gz,76,0.9508331057088227
MedSAM-vit_b,spleen_12.nii.gz,77,0.9417948717948718
MedSAM-vit_b,spleen_12.nii.gz,78,0.9488030338942878
MedSAM-vit_b,spleen_12.nii.gz,79,0.9440124416796267
MedSAM-vit_b,spleen_12.nii.gz,80,0.9424258198854764
MedSAM-vit_b,spleen_12.nii.gz,81,0.914713216957606
MedSAM-vit_b,spleen_12.nii.gz,82,0.9069680552960957
MedSAM-vit_b,spleen_12.nii.gz,83,0.9096638655462185
MedSAM-vit_b,spleen_12.nii.gz,84,0.9049656842955188
MedSAM-vit_b,spleen_12.nii.gz,85,0.8769505127061971
MedSAM-vit_b,spleen_12.nii.gz,86,0.9036615712762176
MedSAM-vit_b,spleen_12.nii.gz,87,0.9005792806143069
MedSAM-vit_b,spleen_12.nii.gz,88,0.905838284680961
MedSAM-vit_b,spleen_12.nii.gz,89,0.9033988223634349
MedSAM-vit_b,spleen_12.nii.gz,90,0.8317356720375281
MedSAM-vit_b,spleen_12.nii.gz,91,0.8176344728068866
MedSAM-vit_b,spleen_12.nii.gz,92,0.8607183327585357
MedSAM-vit_b,spleen_12.nii.gz,93,0.8873716877536405
MedSAM-vit_b,spleen_12.nii.gz,94,0.8787794472268596
MedSAM-vit_b,spleen_12.nii.gz,95,0.855047153335662
MedSAM-vit_b,spleen_12.nii.gz,96,0.8297746144721234
MedSAM-vit_b,spleen_12.nii.gz,97,0.8368887430259272
MedSAM-vit_b,spleen_12.nii.gz,98,0.7720259436812633
MedSAM-vit_b,spleen_12.nii.gz,99,0.8139726478826825
MedSAM-vit_b,spleen_12.nii.gz,100,0.8749495764421138
MedSAM-vit_b,spleen_12.nii.gz,101,0.8896966759562179
MedSAM-vit_b,spleen_12.nii.gz,102,0.8819875776397516
MedSAM-vit_b,spleen_12.nii.gz,103,0.8882376555600161
MedSAM-vit_b,spleen_12.nii.gz,104,0.8885674100863974
MedSAM-vit_b,spleen_12.nii.gz,105,0.856546892833248
MedSAM-vit_b,spleen_12.nii.gz,106,0.8339052577604228
MedSAM-vit_b,spleen_12.nii.gz,107,0.76245325355273
MedSAM-vit_b,spleen_12.nii.gz,108,0.7601782381841032
MedSAM-vit_b,spleen_12.nii.gz,109,0.7746709245268323
MedSAM-vit_b,spleen_12.nii.gz,110,0.8040532485595072
MedSAM-vit_b,spleen_12.nii.gz,111,0.7602977280698336
MedSAM-vit_b,spleen_12.nii.gz,112,0.760533035429301
MedSAM-vit_b,spleen_12.nii.gz,113,0.7467990387267068
MedSAM-vit_b,spleen_12.nii.gz,114,0.7393071259002937
MedSAM-vit_b,spleen_12.nii.gz,115,0.7497564075407752
MedSAM-vit_b,spleen_12.nii.gz,116,0.7745939891730446
MedSAM-vit_b,spleen_12.nii.gz,117,0.7636480117146387
MedSAM-vit_b,spleen_12.nii.gz,118,0.7732404181184669
MedSAM-vit_b,spleen_12.nii.gz,119,0.7727165669602901
MedSAM-vit_b,spleen_12.nii.gz,120,0.7933564700049579
MedSAM-vit_b,spleen_12.nii.gz,121,0.8018518518518518
MedSAM-vit_b,spleen_12.nii.gz,122,0.8295176958472987
MedSAM-vit_b,spleen_12.nii.gz,123,0.8961571943788086
MedSAM-vit_b,spleen_12.nii.gz,124,0.8182626365252731
MedSAM-vit_b,spleen_12.nii.gz,125,0.8189875910971046
MedSAM-vit_b,spleen_12.nii.gz,126,0.8577025325311319
MedSAM-vit_b,spleen_12.nii.gz,127,0.8361581920903954
MedSAM-vit_b,spleen_12.nii.gz,128,0.8924657534246575
MedSAM-vit_b,spleen_12.nii.gz,129,0.8857197185776764
MedSAM-vit_b,spleen_12.nii.gz,130,0.8670892247684057
MedSAM-vit_b,spleen_12.nii.gz,131,0.9022413974534358
MedSAM-vit_b,spleen_12.nii.gz,132,0.6743276283618582
MedSAM-vit_b,spleen_12.nii.gz,133,0.7314597003838059
MedSAM-vit_b,spleen_12.nii.gz,134,0.7353411513859275
MedSAM-vit_b,spleen_12.nii.gz,135,0.7398843930635838
MedSAM-vit_b,spleen_12.nii.gz,136,0.7446316484968616
MedSAM-vit_b,spleen_12.nii.gz,137,0.6997761042133116
MedSAM-vit_b,spleen_12.nii.gz,138,0.5941446613088404
MedSAM-vit_b,spleen_12.nii.gz,139,0.5523548239597622
MedSAM-vit_b,spleen_12.nii.gz,140,0.6057282145033516
MedSAM-vit_b,spleen_12.nii.gz,141,0.2857142857142857
MedSAM-vit_b,spleen_12.nii.gz,142,nan
MedSAM-vit_b,spleen_12.nii.gz,143,nan
MedSAM-vit_b,spleen_12.nii.gz,144,nan
MedSAM-vit_b,spleen_12.nii.gz,145,nan
MedSAM-vit_b,spleen_12.nii.gz,146,nan
MedSAM-vit_b,spleen_12.nii.gz,147,nan
MedSAM-vit_b,spleen_12.nii.gz,148,nan
MedSAM-vit_b,spleen_12.nii.gz,149,nan
MedSAM-vit_b,spleen_12.nii.gz,150,nan
MedSAM-vit_b,spleen_12.nii.gz,151,nan
MedSAM-vit_b,spleen_12.nii.gz,152,nan
MedSAM-vit_b,spleen_12.nii.gz,153,nan
MedSAM-vit_b,spleen_12.nii.gz,154,nan
MedSAM-vit_b,spleen_12.nii.gz,155,nan
MedSAM-vit_b,spleen_12.nii.gz,156,nan
MedSAM-vit_b,spleen_12.nii.gz,157,nan
MedSAM-vit_b,spleen_12.nii.gz,158,nan
MedSAM-vit_b,spleen_12.nii.gz,159,nan
MedSAM-vit_b,spleen_12.nii.gz,160,nan
MedSAM-vit_b,spleen_12.nii.gz,161,nan
MedSAM-vit_b,spleen_12.nii.gz,162,nan
MedSAM-vit_b,spleen_12.nii.gz,163,nan
MedSAM-vit_b,spleen_12.nii.gz,164,nan
MedSAM-vit_b,spleen_12.nii.gz,165,nan
MedSAM-vit_b,spleen_12.nii.gz,166,nan
MedSAM-vit_b,spleen_12.nii.gz,167,nan
MedSAM-vit_b,spleen_13.nii.gz,0,nan
MedSAM-vit_b,spleen_13.nii.gz,1,nan
MedSAM-vit_b,spleen_13.nii.gz,2,nan
MedSAM-vit_b,spleen_13.nii.gz,3,nan
MedSAM-vit_b,spleen_13.nii.gz,4,nan
MedSAM-vit_b,spleen_13.nii.gz,5,nan
MedSAM-vit_b,spleen_13.nii.gz,6,nan
MedSAM-vit_b,spleen_13.nii.gz,7,nan
MedSAM-vit_b,spleen_13.nii.gz,8,nan
MedSAM-vit_b,spleen_13.nii.gz,9,nan
MedSAM-vit_b,spleen_13.nii.gz,10,nan
MedSAM-vit_b,spleen_13.nii.gz,11,nan
MedSAM-vit_b,spleen_13.nii.gz,12,nan
MedSAM-vit_b,spleen_13.nii.gz,13,nan
MedSAM-vit_b,spleen_13.nii.gz,14,nan
MedSAM-vit_b,spleen_13.nii.gz,15,nan
MedSAM-vit_b,spleen_13.nii.gz,16,nan
MedSAM-vit_b,spleen_13.nii.gz,17,nan
MedSAM-vit_b,spleen_13.nii.gz,18,nan
MedSAM-vit_b,spleen_13.nii.gz,19,nan
MedSAM-vit_b,spleen_13.nii.gz,20,nan
MedSAM-vit_b,spleen_13.nii.gz,21,nan
MedSAM-vit_b,spleen_13.nii.gz,22,nan
MedSAM-vit_b,spleen_13.nii.gz,23,nan
MedSAM-vit_b,spleen_13.nii.gz,24,nan
MedSAM-vit_b,spleen_13.nii.gz,25,nan
MedSAM-vit_b,spleen_13.nii.gz,26,0.8
MedSAM-vit_b,spleen_13.nii.gz,27,0.750201450443191
MedSAM-vit_b,spleen_13.nii.gz,28,0.8613925414960121
MedSAM-vit_b,spleen_13.nii.gz,29,0.9395765191943536
MedSAM-vit_b,spleen_13.nii.gz,30,0.9560029828486204
MedSAM-vit_b,spleen_13.nii.gz,31,0.9632940539076257
MedSAM-vit_b,spleen_13.nii.gz,32,0.9708102667337695
MedSAM-vit_b,spleen_13.nii.gz,33,0.9704343594111206
MedSAM-vit_b,spleen_13.nii.gz,34,0.9616132167152576
MedSAM-vit_b,spleen_13.nii.gz,35,0.9600950118764846
MedSAM-vit_b,spleen_13.nii.gz,36,0.9696351688193973
MedSAM-vit_b,spleen_13.nii.gz,37,0.9642580502379108
MedSAM-vit_b,spleen_13.nii.gz,38,0.9541223404255319
MedSAM-vit_b,spleen_13.nii.gz,39,0.9624690826970642
MedSAM-vit_b,spleen_13.nii.gz,40,0.9551119667646165
MedSAM-vit_b,spleen_13.nii.gz,41,0.9597541062337912
MedSAM-vit_b,spleen_13.nii.gz,42,0.9626928471248247
MedSAM-vit_b,spleen_13.nii.gz,43,0.9672575976845152
MedSAM-vit_b,spleen_13.nii.gz,44,0.9363408521303258
MedSAM-vit_b,spleen_13.nii.gz,45,0.8822807650667629
MedSAM-vit_b,spleen_13.nii.gz,46,0.971343505768515
MedSAM-vit_b,spleen_13.nii.gz,47,0.9404128978802734
MedSAM-vit_b,spleen_13.nii.gz,48,0.9575
MedSAM-vit_b,spleen_13.nii.gz,49,0.9506364064920196
MedSAM-vit_b,spleen_13.nii.gz,50,0.9719245897192459
MedSAM-vit_b,spleen_13.nii.gz,51,0.9713748152130091
MedSAM-vit_b,spleen_13.nii.gz,52,0.9717683962880669
MedSAM-vit_b,spleen_13.nii.gz,53,0.9784905180094183
MedSAM-vit_b,spleen_13.nii.gz,54,0.9817515943676202
MedSAM-vit_b,spleen_13.nii.gz,55,0.9787288900348072
MedSAM-vit_b,spleen_13.nii.gz,56,0.9781947931809172
MedSAM-vit_b,spleen_13.nii.gz,57,0.9756401384083045
MedSAM-vit_b,spleen_13.nii.gz,58,0.972596585804133
MedSAM-vit_b,spleen_13.nii.gz,59,0.9722356739305892
MedSAM-vit_b,spleen_13.nii.gz,60,0.9306331897736644
MedSAM-vit_b,spleen_13.nii.gz,61,0.9002417051197539
MedSAM-vit_b,spleen_13.nii.gz,62,0.8592295574967779
MedSAM-vit_b,spleen_13.nii.gz,63,0.7741517181759239
MedSAM-vit_b,spleen_13.nii.gz,64,0.3763440860215054
MedSAM-vit_b,spleen_13.nii.gz,65,0.31746031746031744
MedSAM-vit_b,spleen_13.nii.gz,66,nan
MedSAM-vit_b,spleen_13.nii.gz,67,nan
MedSAM-vit_b,spleen_13.nii.gz,68,nan
MedSAM-vit_b,spleen_13.nii.gz,69,nan
MedSAM-vit_b,spleen_13.nii.gz,70,nan
MedSAM-vit_b,spleen_13.nii.gz,71,nan
